target_id	length	eff_length	est_counts	tpm
NM_060903	999	722.821	0	0
NM_001265158	2433	2156.82	0	0
NM_001265157	2712	2435.82	0	0
NM_001265156	3324	3047.82	0	0
NR_050669_1	92	32	0	0
NM_001265159	7011	6734.82	0	0
NM_001265160	3804	3527.82	0	0
NR_050586_1	22	6.66667	0	0
NM_001136294	321	85.6787	0	0
NM_001047185	2334	2057.82	0	0
NR_003150	2574	2297.82	0	0
NM_001265163	699	425.028	0	0
NM_001128985	384	134.703	0	0
NM_060908	1998	1721.82	0	0
NR_050670	145	19.7596	0	0
NM_001265167	720	445.591	0	0
NM_001265166	618	345.801	0	0
NM_060910	837	561.194	0	0
NM_001026222	1044	767.821	0	0
NM_060911	735	460.411	0	0
NM_060912	1065	788.821	0	0
NM_060913	1437	1160.82	0	0
NM_060915	1560	1283.82	0	0
NM_060916	1536	1259.82	0	0
NM_060917	324	87.8797	0	0
NM_060918	1029	752.821	0	0
NM_060919	1611	1334.82	0	0
NM_060920	798	522.68	0	0
NM_001047255	471	208.944	0	0
NM_060921	1500	1223.82	0	0
NM_060922	2004	1727.82	0	0
NR_050671	21	5.66667	0	0
NM_060923	2388	2111.82	0	0
NM_060926	1941	1664.82	0	0
NM_060928	1482	1205.82	0	0
NM_060929	360	115.663	0	0
NM_060930	1650	1373.82	0	0
NM_060931	2532	2255.82	0	0
NM_060932	1389	1112.82	0	0
NM_060933	1077	800.821	0	0
NM_001129024	1671	1394.82	0	0
NM_001129025	1683	1406.82	0	0
NM_060934	1677	1400.82	0	0
NM_060935	753	478.129	0	0
NM_001026407	2205	1928.82	0	0
NM_060936	2421	2144.82	0	0
NR_050672_1	88	29.3636	0	0
NR_002607	109	32.05	0	0
NM_060938	2109	1832.82	0	0
NM_060939	1365	1088.82	0	0
NM_060940	1815	1538.82	0	0
NM_060941	270	60.6418	0	0
NR_052309_3	74	36.1818	0	0
NR_052828_3	73	35.1818	0	0
NR_070163_3	73	35.1818	0	0
NM_001136318	1602	1325.82	0	0
NM_060942	1994	1717.82	0	0
NR_050673	86	27.3636	0	0
NM_001265202	2065	1788.82	0	0
NM_060944	903	627.015	0	0
NR_072683	83	26.85	0	0
NM_001265204	753	478.129	0	0
NR_053050_1	26	8.25	0	0
NR_053060	26	8.25	0	0
NR_050728	20	4.66667	0	0
NM_001265205	417	162.189	0	0
NM_060945	1755	1478.82	0	0
NM_060946	804	528.68	0	0
NM_060947	481	217.959	0	0
NM_001267077	1188	911.821	0	0
NM_001265209	378	129.962	0	0
NM_001265211	258	54.9582	0	0
NM_001265212	93	31.6667	0	0
NM_060950	363	118.088	0	0
NM_001265214	1422	1145.82	0	0
NM_001265216	1473	1196.82	0	0
NM_001265215	1515	1238.82	0	0
NM_060952	1239	962.821	0	0
NR_101638	135	21.5402	0	0
NM_001128940	171	24.6487	0	0
NM_060953	543	274.674	0	0
NM_060954	903	627.015	0	0
NM_060955	1101	824.821	0	0
NM_060956	624	351.695	0	0
NM_060957	663	389.643	0	0
NM_001136276	252	51.938	0	0
NM_001265225	363	118.088	0	0
NM_001265226	306	76.7731	0	0
NR_003183	24	8.66667	0	0
NR_050677	24	8.66667	0	0
NM_001265228	351	108.311	0	0
NM_001265227	600	328.479	0	0
NM_001265229	324	87.8797	0	0
NM_060959	990	713.821	0	0
NM_001265230	294	71.2397	0	0
NM_060960	1404	1127.82	0	0
NM_060961	1032	755.821	0	0
NM_060962	372	125.044	0	0
NM_060963	1503	1226.82	0	0
NR_050678	100	30	0	0
NM_060964	639	366.443	0	0
NM_060965	2313	2036.82	1	0.081738
NR_101639	101	31	0	0
NM_001026604	276	63.6027	0	0
NM_001265240	1647	1370.82	0	0
NM_001265239	2934	2657.82	0	0
NR_050680	253	52.4034	0	0
NR_101640	144	19.3808	0	0
NM_060968	1032	755.821	0	0
NM_001265243	738	463.411	0	0
NM_001265242	1124	847.821	0	0
NM_060970	843	567.137	0	0
NM_001026662	573	302.819	0	0
NM_060971	705	430.899	0	0
NM_001026664	333	94.6533	0	0
NM_001026663	357	113.338	0	0
NR_024295	93	31.6667	0	0
NM_060972	2343	2066.82	0	0
NM_001265250	402	149.802	0	0
NM_001026665	594	322.808	0	0
NM_060973	882	606.137	0	0
NM_060974	1365	1088.82	0	0
NM_001276646	1446	1169.82	0	0
NM_060975	648	375.067	0	0
NM_060976	3153	2876.82	0	0
NM_001026661	1071	794.821	0	0
NM_001026660	630	357.553	0	0
NM_060977	1890	1613.82	0	0
NM_060978	1470	1193.82	0	0
NM_001026667	1761	1484.82	0	0
NM_001026666	1656	1379.82	0	0
NM_060980	513	247.255	0	0
NR_023947	362	117.253	0	0
NM_060981	633	360.517	0	0
NM_060982	1089	812.821	0	0
NM_060984	1407	1130.82	0	0
NM_001026627	4785	4508.82	0	0
NM_001026628	1656	1379.82	0	0
NM_060986	780	504.783	0	0
NM_060987	1380	1103.82	0	0
NR_131394	67	32.3	0	0
NR_052765_2	68	33.3	0	0
NM_060988	375	127.579	0	0
NM_060989	2169	1892.82	0	0
NR_131395	157	21.8059	0	0
NM_060991	213	34.5444	0	0
NM_060990	369	122.772	0	0
NM_001265277	2352	2075.82	0	0
NM_001265278	1215	938.821	0	0
NM_001265279	726	451.456	0	0
NM_060993	528	260.903	0	0
NM_001265281	387	137.228	0	0
NM_060995	3216	2939.82	0	0
NM_060996	759	484.08	0	0
NM_060997	450	190.565	0	0
NM_060998	1098	821.821	0	0
NM_001026494	558	288.839	0	0
NM_060999	5733	5456.82	0	0
NM_061000	3324	3047.82	0	0
NM_061001	1389	1112.82	0	0
NM_061002	1083	806.821	0	0
NR_050042_2	52	23.5	1.16667	8.26525
NR_050692_2	52	23.5	1.16667	8.26525
NR_060736_2	52	23.5	1.16667	8.26525
NR_101642_1	113	29.8776	0	0
NM_001136329	114	30.8776	0	0
NM_001265291	1458	1181.82	0	0
NM_061005	483	219.777	0	0
NM_001026630	1020	743.821	0	0
NM_001026631	1047	770.821	0	0
NM_061008	3624	3347.82	0	0
NM_001026581	1545	1268.82	0	0
NM_001026582	1497	1220.82	0	0
NM_061011	2379	2102.82	0	0
NM_061010	981	704.821	0	0
NR_050693	21	5.66667	0	0
NR_050694	21	5.66667	0	0
NM_061012	417	162.189	0	0
NM_001129066	153	20.9157	0	0
NM_001026500	1215	938.821	0	0
NR_050699	22	6.66667	0	0
NR_050700	22	6.66667	0	0
NM_001026501	297	72.4455	0	0
NM_001026499	603	331.412	0	0
NM_061015	1287	1010.82	0	0
NM_001026502	243	47.8066	0	0
NR_050695	60	28.2222	0	0
NM_001136324	201	29.8635	0	0
NM_061016	3378	3101.82	0	0
NR_050698	21	5.66667	0	0
NM_061017	963	686.821	0	0
NM_001047233	384	134.703	0	0
NR_050703	66	31.3	0	0
NM_001136323	1617	1340.82	0	0
NM_061019	2004	1727.82	0	0
NM_061020	777	501.834	0	0
NM_061021	390	139.669	0	0
NM_061022	939	662.821	0	0
NM_061023	873	597.137	0	0
NM_001265318	600	328.479	0	0
NM_001265319	1530	1253.82	0	0
NM_001265320	924	647.821	0	0
NM_061025	5235	4958.82	0	0
NM_061026	816	540.413	0	0
NM_061027	816	540.413	0	0
NM_061026_1	816	540.413	0	0
NM_061027_1	816	540.413	0	0
NR_050707	50	24.7143	0	0
NM_061028	5775	5498.82	0	0
NR_050708	225	39.6683	0	0
NM_061029	870	594.137	0	0
NM_061030	951	674.821	0	0
NR_131396	75	37.1818	0	0
NM_001265327	456	195.708	0	0
NM_001265328	363	118.088	0	0
NM_001265329	270	60.6418	0	0
NM_061032	1458	1181.82	0	0
NM_061033	1653	1376.82	0	0
NR_050709	127	22.1207	0	0
NR_050710	282	65.6873	0	0
NM_001276652	642	369.406	0	0
NM_061034	741	466.364	0	0
NM_001276653	555	286.014	0	0
NR_050711	1675	1398.82	0	0
NM_001265333	1017	740.821	0	0
NM_061038	861	585.137	0	0
NR_024294	97	30.8571	0	0
NM_001265335	2748	2471.82	0	0
NM_001265336	2739	2462.82	0	0
NM_001026633	2277	2000.82	0	0
NM_001047243	2166	1889.82	0	0
NM_001047244	1761	1484.82	0	0
NM_001026677	633	360.517	0	0
NM_001026679	204	31.2866	0	0
NM_001136330	225	39.6683	0	0
NR_051792	21	5.66667	0	0
NM_001026675	231	42.1429	0	0
NM_001026678	219	36.9042	0	0
NM_001026676	252	51.938	0	0
NR_101643	347	105.219	0	0
NM_001129090	112	31.4444	0	0
NR_101644	86	27.3636	0	0
NM_061042	312	79.7817	0	0
NM_061043	363	118.088	0	0
NM_061044	333	94.6533	0	0
NM_061045	1023	746.821	0	0
NR_052069	94	31.4	0	0
NM_061046	762	487.032	0	0
NM_061047	1107	830.821	0	0
NM_061049	861	585.137	0	0
NR_003384	72	34.1818	0	0
NM_061050	387	137.228	0	0
NM_061051	843	567.137	0	0
NM_061052	2169	1892.82	0	0
NM_061053	1125	848.821	0	0
NM_061054	2133	1856.82	0	0
NM_061055	834	558.194	0	0
NM_061056	834	558.194	0	0
NM_061058	969	692.821	0	0
NR_050922	38	18.2	0	0
NM_061059	954	677.821	0	0
NM_061060	1089	812.821	0	0
NM_061061	1461	1184.82	0	0
NM_061062	2259	1982.82	0	0
NM_061063	1740	1463.82	0	0
NM_061064	279	64.4084	0	0
NM_061065	1053	776.821	0	0
NM_061066	1653	1376.82	0	0
NM_061067	2103	1826.82	0	0
NM_001265371	264	57.6182	0	0
NM_001265372	270	60.6418	0	0
NM_061068	576	305.665	0	0
NM_001265374	240	46.3079	0	0
NM_061069	576	305.665	0	0
NM_061070	270	60.6418	0	0
NM_061071	1539	1262.82	0	0
NR_050724	94	31.4	0	0
NM_061072	1182	905.821	0	0
NR_050891	54	25.5	0	0
NM_001128957	213	34.5444	0	0
NM_061073	1761	1484.82	0	0
NM_061075	996	719.821	0	0
NM_001026706	1245	968.821	0	0
NM_001026707	1239	962.821	0	0
NM_001129097	1173	896.821	0	0
NM_001026708	198	29.4054	0	0
NM_061077	1236	959.821	0	0
NR_068712	57	28.5	0	0
NM_061078	1809	1532.82	0	0
NM_061079	1203	926.821	0	0
NM_061080	861	585.137	0	0
NM_061081	1335	1058.82	0	0
NM_001025885	1410	1133.82	0	0
NM_001025884	1512	1235.82	0	0
NM_061083	909	633.015	0	0
NM_061084	1497	1220.82	0	0
NM_061085	633	360.517	0	0
NM_061086	855	579.137	0	0
NM_061088	837	561.194	0	0
NM_061089	1014	737.821	0	0
NM_061090	669	395.525	0	0
NM_061091	4176	3899.82	0	0
NM_061092	753	478.129	0	0
NM_061093	960	683.821	0	0
NM_061094	984	707.821	0	0
NM_061095	1320	1043.82	0	0
NM_061097	930	653.821	0	0
NM_061098	939	662.821	0	0
NM_001136302	792	516.732	0	0
NM_061099	969	692.821	0	0
NR_050739	251	51.5772	0	0
NM_061101	1524	1247.82	0	0
NM_061102	3249	2972.82	0	0
NM_001276664	639	366.443	0	0
NM_170933	399	147.263	0	0
NM_170934	1608	1331.82	0	0
NR_051870	50	24.7143	27	181.883
NM_170935	2241	1964.82	0	0
NM_170936	771	495.983	0	0
NR_131397	77	39.1818	0	0
NM_170937	1731	1454.82	0	0
NR_050740	147	20.3672	0	0
NR_050742	21	5.66667	0	0
NM_001026519	363	118.088	0	0
NM_170938	1053	776.821	0	0
NM_001265420	1110	833.821	0	0
NM_001026521	2521	2244.82	0	0
NM_001026520	2721	2444.82	0	0
NM_001026522	216	35.7724	0	0
NM_001026523	237	45.0217	0	0
NM_170940	1350	1073.82	0	0
NM_170941	2490	2213.82	0	0
NM_001026509	2880	2603.82	0	0
NM_001026510	2793	2516.82	0	0
NM_001026511	2769	2492.82	0	0
NM_170943	321	85.6787	0	0
NM_001129056	3366	3089.82	0	0
NM_001129057	3138	2861.82	0	0
NM_001026516	783	507.732	0	0
NM_001265433	444	185.224	0	0
NM_001265432	762	487.032	0	0
NR_101645	93	31.6667	0	0
NM_170947	675	401.485	0	0
NR_002351	110	30.814	0	0
NM_170948	352	109.207	0	0
NM_001129058	1467	1190.82	0	0
NM_170949	1461	1184.82	0	0
NM_170951	2169	1892.82	0	0
NM_170952	1221	944.821	0	0
NM_001136325	1575	1298.82	0	0
NM_001026517	690	416.239	0	0
NM_001265443	636	363.517	0	0
NM_001265442	2805	2528.82	0	0
NM_170954	873	597.137	0	0
NM_001026514	3519	3242.82	0	0
NM_001026515	3402	3125.82	0	0
NM_001265447	3492	3215.82	0	0
NR_050750	48	22.7143	0	0
NM_001265448	3396	3119.82	0	0
NR_050751	95	32.4	0	0
NR_050752	95	32.4	0	0
NM_001265449	3118	2841.82	0	0
NM_001129059	3417	3140.82	0	0
NM_001129060	3471	3194.82	0	0
NR_050753	477	214.412	0	0
NM_001026512	3486	3209.82	0	0
NM_001026513	3384	3107.82	0	0
NM_001026518	1218	941.821	0	0
NM_170957	1257	980.821	0	0
NM_001026530	201	29.8635	0	0
NM_001026524	855	579.137	0	0
NM_001276668	468	206.291	0	0
NM_001026525	582	311.259	0	0
NM_001276667	582	311.259	0	0
NM_001026526	771	495.983	0	0
NM_001026527	855	579.137	0	0
NM_001276666	855	579.137	0	0
NM_001026528	771	495.983	0	0
NM_001026529	456	195.708	0	0
NM_001026531	2061	1784.82	0	0
NM_001026532	1020	743.821	0	0
NM_061141	810	534.574	0	0
NM_061142	1209	932.821	0	0
NM_061143	1590	1313.82	0	0
NM_061144	645	372.369	0	0
NM_061145	216	35.7724	0	0
NR_101646	97	30.8571	0	0
NM_001026533	1437	1160.82	0	0
NM_001265470	1542	1265.82	0	0
NM_001306231	1440	1163.82	0	0
NM_001026534	1020	743.821	0	0
NM_001306232	753	478.129	0	0
NM_061147	1887	1610.82	0	0
NR_050757	70	32.1818	0	0
NR_050758	138	21.0049	0	0
NM_061148	1089	812.821	0	0
NM_061149	1779	1502.82	0	0
NM_061151	1617	1340.82	0	0
NM_061152	462	201.04	0	0
NM_061153	1311	1034.82	0	0
NM_001265479	1869	1592.82	0	0
NM_001265480	1188	911.821	0	0
NM_001265481	417	162.189	0	0
NM_001265482	237	45.0217	0	0
NM_061155	792	516.732	0	0
NM_061156	732	457.411	0	0
NM_001265485	552	283.304	0	0
NM_001265486	297	72.4455	0	0
NM_001265487	168	23.9592	0	0
NM_061157	855	579.137	0	0
NM_061158	570	300.124	0	0
NM_061159	1311	1034.82	0	0
NM_061160	543	274.674	0	0
NM_061161	2175	1898.82	0	0
NM_061162	423	167.208	0	0
NM_061163	1299	1022.82	0	0
NM_061164	870	594.137	0	0
NM_001265496	2115	1838.82	0	0
NM_001265497	2037	1760.82	0	0
NM_061166	2061	1784.82	0	0
NM_061167	1563	1286.82	0	0
NM_061168	939	662.821	0	0
NM_061169	1209	932.821	0	0
NM_001265502	411	157.128	0	0
NR_101647	235	43.9866	0	0
NM_061170	354	110.815	0	0
NM_061171	1785	1508.82	0	0
NR_050759	144	19.3808	0	0
NM_061172	1320	1043.82	0	0
NM_061173	579	308.447	0	0
NM_001026292	4770	4493.82	0	0
NM_061174	4764	4487.82	0	0
NM_061176	987	710.821	0	0
NM_061177	417	162.189	0	0
NM_061178	1626	1349.82	0	0
NR_050760	89	30.3636	0	0
NM_061179	1275	998.821	0	0
NM_061180	456	195.708	0	0
NM_061182	795	519.732	0	0
NM_061181	2139	1862.82	0	0
NM_061183	2586	2309.82	0	0
NM_061184	762	487.032	0	0
NM_061185	756	481.08	0	0
NM_061186	459	198.312	0	0
NM_061190	1071	794.821	0	0
NM_061189	1386	1109.82	0	0
NR_050763	118	27.7302	0	0
NM_001026268	222	38.327	0	0
NM_061191	1590	1313.82	0	0
NM_001026265	2637	2360.82	0	0
NM_001026266	2295	2018.82	0	0
NM_001026267	2634	2357.82	0	0
NM_001265527	2460	2183.82	0	0
NM_061193	1614	1337.82	0	0
NM_061194	1047	770.821	0	0
NM_061195	5892	5615.82	1	0.0296458
NM_061196	1296	1019.82	0	0
NM_061197	1797	1520.82	0	0
NM_061198	1905	1628.82	0	0
NM_061199	13593	13316.8	0	0
NM_061200	13947	13670.8	0	0
NM_001026695	13626	13349.8	0	0
NR_101648	105	31.3056	0	0
NR_050764	222	38.327	0	0
NR_101649	130	21.5547	0	0
NM_061202	2952	2675.82	0	0
NM_061203	579	308.447	0	0
NM_170959	1194	917.821	0	0
NM_170958	1146	869.821	0	0
NM_170961	1080	803.821	0	0
NM_170960	1032	755.821	0	0
NR_101650	94	31.4	0	0
NR_101651	259	55.4006	0	0
NM_061205	1128	851.821	0	0
NM_061204	1080	803.821	0	0
NM_170963	1161	884.821	0	0
NM_170962	1113	836.821	0	0
NM_170965	1215	938.821	0	0
NM_170964	1167	890.821	0	0
NM_170967	1098	821.821	0	0
NM_170966	1050	773.821	0	0
NM_170968	1647	1370.82	0	0
NM_061207	690	416.239	0	0
NM_061208	999	722.821	0	0
NM_061209	636	363.517	0	0
NM_001026711	375	127.579	0	0
NM_061210	1632	1355.82	0	0
NM_061211	723	448.501	0	0
NM_061212	4495	4218.82	0	0
NM_001026696	4551	4274.82	0	0
NM_061213	4527	4250.82	0	0
NM_061214	837	561.194	0	0
NM_061215	6435	6158.82	0	0
NM_061216	906	630.015	0	0
NM_061217	2952	2675.82	0	0
NM_061218	2451	2174.82	0	0
NR_050766	21	5.66667	0	0
NM_061219	1293	1016.82	0	0
NM_001136298	504	238.756	0	0
NM_061220	993	716.821	0	0
NM_061221	690	416.239	0	0
NM_001026262	2418	2141.82	0	0
NM_001026263	2427	2150.82	0	0
NM_061223	615	342.87	0	0
NM_061224	6399	6122.82	0	0
NR_101652	154	21.0044	0	0
NM_061225	957	680.821	0	0
NM_061226	543	274.674	0	0
NM_001026264	1665	1388.82	0	0
NR_002345	1595	1318.82	0	0
NR_000053_1	1754	1477.82	3.5	0.394297
NR_000054_1	1754	1477.82	3.5	0.394297
NR_000057	153	20.9157	3	23.8795
NR_000053	1754	1477.82	3.5	0.394297
NR_000054	1754	1477.82	3.5	0.394297
